"id:ID","label","identifier","notation","alt_label","pref_label","definition","extensible","uuid","uri"
"3999","Trial Phase","C48281","TPHASE","['Trial Phase Classification']","Trial Phase","Clinical trials are broken into three or four phases: Phase I tests a new drug or treatment for safety in a small group; Phase II expands the study to a larger group of people; Phase III expands the study to an even larger group of people to measure whether the treatment actually benefits patients, and whether its benefits exceed its risks; and Phase IV takes place after the drug or treatment has been licensed and marketed. (NCI)","False","31944450-9130-4bcb-b227-1b4468cd3672","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C48281"
"4000","Trial Type","C49660","TTYPE","['Trial Type']","Trial Type","The type of clinical trial performed e.g. efficacy, safety. (NCI)","False","9f6db8bb-13ec-43cd-91ba-52a04b7af903","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66738/C49660"
"4001","Trial Summary Parameter Test Name","C67152","TSPARM","['Trial Summary Parameter Test Name']","CDISC SDTM Trial Summary Parameter Terminology by Name","Individual characteristics of a clinical trial, e.g. description of trial design, trial blinding schema, and primary objective of trial. (NCI)","False","7a6e2edb-3897-4b1c-bf25-4b34ed2bf6d9","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152"
"4002","Test Product Added to Existing Treatment","C49703","Added on to Existing Treatments","['Added on to Existing Treatments']","Test Product Added to Existing Treatment","The addition of a therapeutic product to the existing regimen in a clinical trial, where both entities remain as discrete products.","False","371f7491-4cc3-4a38-9076-d5df2019941d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49703"
"4003","Adverse Event Dictionary","C49700","Adverse Event Dictionary","['Adverse Event Dictionary']","Adverse Event Dictionary","A reference source that provides meanings of words related to adverse events. (NCI)","False","8cbdd6a8-172f-40ed-a55c-71ee7fd6518f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49700"
"4004","Planned Maximum Age of Subjects","C49694","Planned Maximum Age of Subjects","['Planned Maximum Age of Subjects']","Planned Maximum Age of Subjects","The anticipated maximum age of the subjects to be entered in a clinical trial. (NCI)","False","4be214f3-4ec8-4d52-bff1-d9acfd19e111","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49694"
"4005","Planned Minimum Age of Subjects","C49693","Planned Minimum Age of Subjects","['Planned Minimum Age of Subjects']","Planned Minimum Age of Subjects","The anticipated minimum age of the subjects to be entered in a clinical trial. (NCI)","False","7b98a39e-fc58-4727-8040-d0112ff68ad2","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49693"
"4006","Age Group","C20587","Age Group","['Age Group']","Age Group","Subgroups of populations based on age. (NCI)","False","b857653e-a62b-45dc-82d6-96d7882bd5e5","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C20587"
"4007","Age Unit","C50400","Age Unit","['Age Unit']","Age Unit","Those units of time that are routinely used to express the age of a person. (NCI)","False","361442d8-eb46-4ce1-b13f-ab7c21c68164","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C50400"
"4008","Dose","C25488","Dose per Administration","['Dose per Administration']","Dose","The amount of drug administered to a patient or test subject at one time or the total quantity administered. [AMA Manual of Style] (CDISC Glossary)","False","47717521-4211-4b07-a77e-8258fe3508be","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C25488"
"4009","Drug Dictionary","C49701","Drug Dictionary","['Drug Dictionary']","Drug Dictionary","A reference source that provides meanings of words related to drugs. (NCI)","False","ea695133-16e8-497b-8f9b-a6e02092897f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49701"
"4010","Trial Length","C49697","Trial Length","['Trial Length']","Trial Length","The anticipated length of a clinical trial measured as a unit of time. (NCI)","False","485c957f-3a50-43af-82cc-8521cead710b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49697"
"4011","Medical History Dictionary","C49702","Medical History Dictionary","['Medical History Dictionary']","Medical History Dictionary","A reference source that provides meanings of words related to medical history. (NCI)","False","fb8d99d3-7fda-4bea-99fb-498884c41ffa","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49702"
"4012","Planned Subject Number","C49692","Planned Number of Subjects","['Planned Number of Subjects']","Planned Subject Number","The number of subjects entered in a clinical trial. (NCI)","False","432c9ffe-3e55-4d44-821b-16a14be1ba30","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49692"
"4013","Randomization","C25196","Trial is Randomized","['Trial is Randomized']","Randomization","The process of assigning trial subjects to treatment or control groups using an element of chance to determine the assignments in order to reduce bias. NOTE: Unequal randomization is used to allocate subjects into groups at a differential rate; for example, three subjects may be assigned to a treatment group for every one assigned to the control group. [ICH E6 1.48] See also balanced study. (CDISC glossary)","False","0501dbc2-38ef-49b4-afa1-a3e2120f4e59","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C25196"
"4014","Route of Administration","C38114","Route of Administration","['Route of Administration']","Route of Administration","The course by which a substance was administered in order to reach the site of action in the body.","False","f09c436d-9368-4819-828e-30eebbb993ab","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C38114"
"4015","Sex of Study Group","C49696","Sex of Participants","['Sex of Participants']","Sex of Study Group","The specific sex, either male, female, or mixed of the subject group being studied. (NCI)","False","66447e5a-0a58-4523-85b7-abd3016fc478","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49696"
"4016","Study Stop Rules","C49698","Study Stop Rules","['Study Stop Rules']","Study Stop Rules","The rule, regulation and/or condition that determines the point in time when a clinical trial will be terminated. (NCI)","False","721dc7a2-e191-409d-8219-4fde0aaae307","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49698"
"4017","Trial Blinding Schema","C49658","Trial Blinding Schema","['Trial Blinding Schema']","Trial Blinding Schema","The name of a code list that contains terms to define the type of blinding for the trial. (NCI)","False","21c16452-cffb-472a-86fe-8ba8eb251108","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49658"
"4018","Control Type","C49647","Control Type","['Control Type']","Control Type","Comparator against which the study treatment is evaluated (e.g., concurrent (placebo, no treatment, dose-response, active), external (historical, published literature).","False","9030dc66-7419-432e-aa4b-3ee476c18d0d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49647"
"4019","Diagnosis Group","C49650","Diagnosis Group","['Diagnosis Group']","Diagnosis Group","A grouping of individuals on the basis of a shared procedure or disease, or lack thereof (e.g. healthy volunteers, type 2 diabetic subjects, subjects with renal cell cancer).  Standardized naming systems are available that define the groups within which a subject should be placed. (NCI)","False","8197bff6-0123-460d-9324-bc274fe1703b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49650"
"4020","Trial Indication Type","C49652","Trial Indication Type","['Trial Indication Type']","Trial Indication Type","The name of a code list that contains terms to define the type of trial, e.g. cure or prevention.  (NCI)","False","47b81957-b4b7-4754-b9d4-89086cf37f07","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49652"
"4021","Trial Title","C49802","Trial Title","['Trial Title']","Trial Title","The name of a clinical trial. (NCI)","False","d7933b77-182e-4fb5-9ac1-17dd11e03cb5","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49802"
"4022","Trial Phase","C48281","Trial Phase Classification","['Trial Phase Classification']","Trial Phase","Clinical trials are broken into three or four phases: Phase I tests a new drug or treatment for safety in a small group; Phase II expands the study to a larger group of people; Phase III expands the study to an even larger group of people to measure whether the treatment actually benefits patients, and whether its benefits exceed its risks; and Phase IV takes place after the drug or treatment has been licensed and marketed. (NCI)","False","d7dd831e-6e99-4595-acea-5b097ffaf480","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C48281"
"4023","Trial Type","C49660","Trial Type","['Trial Type']","Trial Type","The type of clinical trial performed e.g. efficacy, safety. (NCI)","False","8d601e26-f502-4cd1-8d2e-0fa0aa72ccf4","dataset/cdisc/ct/sc/2007-05-31/sdtm/C67152/C49660"
"4024","Trial Type","C66739","TTYPE","['Trial Type']","CDISC SDTM Trial Type Terminology","The type of clinical trial performed e.g. efficacy, safety. (NCI)","False","051a9558-171b-4ce6-ba93-efc66e28e594","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739"
"4025","Bioavailability Study","C49664","BIO-AVAILABILITY","[]","Bioavailability Study","A study of the degree to which or rate at which a drug or other substance is absorbed or becomes available at the site of physiological activity after administration. (NCI)","False","36a417fd-4744-4383-b659-c6c93e9f086f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49664"
"4026","Therapeutic Equivalency Study","C49665","BIO-EQUIVALENCE","[]","Therapeutic Equivalency Study","A study most often used to compare the efficacy of different formulations to treat a given disease.  It is the testing of an old versus a new formulation in healthy volunteers or subjects with the disease under study and usually in one dose. (NCI)","False","0b9c559a-f576-4c98-8ef3-af1ac44e0dd6","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49665"
"4027","Efficacy Study","C49666","EFFICACY","[]","Efficacy Study","A study of the relative therapeutic efficacy of treatment of a disease. Usually this is a Phase II or III study. (NCI)","False","4b36f4e6-f33c-47dd-b5b6-45f9b87a6e6b","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49666"
"4028","Pharmacodynamic Study","C49662","PHARMACODYNAMIC","[]","Pharmacodynamic Study","A study of the biochemical and physiological effect of a drug and the mechanism of drug action and the relationship between drug concentration and effect. (NCI)","False","6b39b4fa-35b7-422a-8348-b04733e1e1ef","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49662"
"4029","Pharmacoeconomic Study","C39493","PHARMACOECONOMIC","[]","Pharmacoeconomic Study","A study that assesses the value associated with a given drug in therapeutic and economic terms. This type of study is multidisciplinary in nature and takes into consideration the social and economic costs (resource utilization costs including direct, indirect, and intangible costs) of drug therapy in addition to its direct therapeutic benefits. Analyses relate the difference in therapeutic benefits to the difference in costs between treatment alternatives. (NCI)","False","8e4cdb46-52b0-411c-ae99-dc54986a9d95","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C39493"
"4030","Pharmacogenomic Study","C49661","PHARMACOGENOMIC","[]","Pharmacogenomic Study","A study of identification and analysis of genomic variations that affect the efficacy of a drug. Pharmacogenomic studies can potentially be predictive of an individual's drug-response or adverse reactions or susceptibility to iatrogenic disorders, and may also reveal new targets that can help in the design of new drugs. (NCI)","False","7abfd4e4-cc44-4220-864c-52feec0cc427","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49661"
"4031","Pharmacokinetic Study","C49663","PHARMACOKINETIC","[]","Pharmacokinetic Study","A study of the process by which a drug is absorbed, distributed, metabolized, and eliminated by the body. (NCI)","False","2c9ed46d-25db-46e2-8785-be0589d5e5b0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49663"
"4032","Safety Study","C49667","SAFETY","[]","Safety Study","A study of the relative safety of treatment of a disease. Usually this is a Phase I or II trial. (NCI)","False","7b857546-e90a-413c-b0c5-9d1a0b944551","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66739/C49667"
"4033","Units for Vital Signs Results","C66770","VSRESU","['Units for Vital Signs Results']","CDISC SDTM Unit for Vital Sign Result Terminology","The unit used to record and describe the result of a test investigating a vital sign. (NCI)","False","34e2a793-d2be-4cee-978a-e969618a76ae","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770"
"4034","Percentage","C25613","%","['Percentage']","Percentage","A fraction or ratio with 100 understood as the denominator. (NCI)","False","1beff167-792f-4040-b19f-2b107a2a7ee6","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770/C25613"
"4035","Beats per Minute","C49673","BEATS/MIN","['Beats per Minute']","Beats per Minute","The number of heartbeats measured per minute time. (NCI)","False","ac2b83fe-80ab-4952-8bb9-51e2727f65de","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770/C49673"
"4036","Breaths per Minute","C49674","BREATHS/MIN","['Breaths per Minute']","Breaths per Minute","The number of breaths (inhalation and exhalation) taken per minute time. (NCI)","False","86a71d9e-fe28-4ec5-86b4-568577d78a25","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770/C49674"
"4037","Degree Celsius","C42559","C","['Degree Celsius']","Degree Celsius","A unit of temperature of the temperature scale designed so that the freezing point of water is 0 degrees and the boiling point is 100 degrees at standard atmospheric pressure. The current official definition of the Celsius sets 0.01 C to be at the triple point of water and a degree to be 1/273.16 of the difference in temperature between the triple point of water and absolute zero. One degree Celsius represents the same temperature difference as one Kelvin. (NCI)","False","02f90dea-cfe2-4495-9d96-08f9bab171ea","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770/C42559"
"4038","Centimeter","C49668","cm","['Centimeter']","Centimeter","A basic unit of length in the former CGS version of metric system, equal to one hundredth of a meter or approximately 0.393 700 787 inch. (NCI)","False","2ee53a9c-b204-44f0-84ea-37aef3eafc0f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770/C49668"
"4039","Degree Fahrenheit","C44277","F","['Degree Fahrenheit']","Degree Fahrenheit","The Fahrenheit temperature scale is named after the German physicist Gabriel Fahrenheit (1686-1736), who proposed it in 1724.  In this scale, the freezing point of water is 32 degrees Fahrenheit and the boiling point is 212 degrees, placing the boiling and melting points of water 180 degrees apart. In this scale a degree Fahrenheit is 5/9ths of a kelvin (or of a degree Celsius), and minus 40 degrees Fahrenheit is equal to minus 40 degrees Celsius. (NCI)","False","2c148a60-b958-4606-8c8a-bd68efe1c567","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66770/C44277"
